CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,HOUSE_TYPE,CITY,STATE
A00009248,Karen Knights,54,Y,Y,6,MI,Bachelor,Mortgage,Montgomery,AL
A00001376,Vera Chase,45,Y,Y,7,MI,Bachelor,Mortgage,Agawam,MA
A00007879,Rebecca Payne,26,N,Y,7,HI,Bachelor,Rent,,VT
A00009012,Veronica James,61,Y,Y,4,HI,Bachelor,Rent,Arvada,CO
A00005643,Tina Corliss,53,Y,Y,2,MI,Masters,Mortgage,Berkeley,CA
A00006133,Betty Mcclarty,49,Y,Y,2,HI,College,Own,Washington,VT
A00005136,Cheryl Obrien,30,Y,Y,3,MI,MD,Mortgage,Arvada,CO
A00001857,Benjamin Mccay,50,N,Y,7,MI,High School,Mortgage,Panama City,FL
A00009117,Joseph Scuderi,37,N,Y,4,LI,Bachelor,Mortgage,Panama City,FL
A00001425,Leslie Redding,55,Y,Y,2,LI,High School,Mortgage,,TN
A00002729,Juan Jones,30,Y,Y,3,MI,Bachelor,Own,Manchester,CT
A00008891,Gerald Varella,27,Y,Y,2,MI,High School,Own,Glen Burnie,MD
A00004964,Mark Mcdowell,32,Y,Y,4,HI,Bachelor,Mortgage,Washington,DC
A00007826,Amber Windham,51,Y,Y,3,MI,Bachelor,Mortgage,Port Charlotte,FL
A00004443,Henry Sebald,41,Y,Y,5,MI,Bachelor,Mortgage,Nashville,TN
A00008514,Doreen Vizarro,30,Y,Y,2,MI,Bachelor,Own,Pooler,GA
A00003789,Argentina Weaver,43,N,Y,7,HI,Bachelor,Own,Anchorage,AK
A00005992,Marlene Tiller,62,N,N,6,HI,College,Own,Washington,DC
A00003058,Virgina Quiroz,56,Y,Y,3,MI,MD,Rent,,MD
A00005319,Elsie Reece,33,Y,Y,5,HI,High School,Rent,Glendale,AZ
A00008610,Virginia Lindsay,59,Y,Y,2,HI,Bachelor,Mortgage,Annapolis,MD
A00000637,Jose Hickman,52,Y,Y,3,MI,Bachelor,Rent,Glendale,AZ
A00009119,Robert Rocha,54,Y,Y,6,LI,High School,Mortgage,Manchester,CT
A00009198,Daniel Pults,46,N,Y,2,HI,High School,Mortgage,Gloucester,MA
A00002834,Bonita Smith,29,Y,Y,5,HI,High School,Mortgage,Fayetteville,AR
A00002560,Jose Ellis,62,Y,Y,5,MI,College,Rent,Montgomery,AL
A00001196,Robert Froedge,59,N,Y,2,MI,Bachelor,Own,Agawam,MA
A00000422,Betty Magill,41,N,Y,7,HI,Bachelor,Own,Montgomery,AL
A00009537,Mildred Delong,32,Y,Y,6,MI,PhD,Own,Washington,DC
A00009278,Joseph Mccabe,46,Y,Y,4,LI,Bachelor,Mortgage,Woburn,MA
A00000441,Jane Abbott,28,Y,Y,5,HI,Bachelor,Rent,Louisville,KY
A00003158,Juan Whitchurch,26,Y,Y,3,MI,NA,Own,Selma,CA
A00006902,Charlie Segura,60,N,Y,2,MI,Bachelor,Rent,Arvada,CO
A00002066,Mildred Olsen,52,N,Y,7,MI,Bachelor,Own,Fort Collins,CO
A00008930,Herbert Tack,26,Y,Y,6,MI,High School,Own,Nashville,TN
A00002048,Ralph Dawkins,32,Y,Y,5,MI,High School,Own,Holbrook,MA
A00000713,Jean Grant,61,Y,Y,6,HI,Bachelor,Own,Panama City,FL
A00002576,Julia Starner,32,Y,Y,3,HI,Bachelor,Mortgage,Washington,DC
A00002173,Michael Mustard,53,N,Y,6,MI,Bachelor,Rent,Walpole,MA
A00000292,Kirby Hendrix,64,Y,Y,6,LI,Masters,Mortgage,West Brattleboro,VT
A00005036,Annette Lane,59,Y,Y,6,MI,Bachelor,Own,Arvada,CO
A00000372,Jose Bailey,40,Y,Y,2,LI,Bachelor,Mortgage,Pasadena,MD
A00000045,Corey Phillips,33,Y,Y,4,MI,Bachelor,Own,Edmond,OK
A00000668,Harold Wight,62,Y,Y,4,LI,Masters,Rent,Glendale,AZ
A00006123,Stephen Steele,28,N,Y,2,MI,Bachelor,Mortgage,Manchester,CT
A00004504,Leah Adame,31,Y,Y,6,HI,Masters,Rent,Louisville,KY
A00001454,Amber Morris,47,Y,Y,2,HI,Bachelor,Rent,Louisville,KY
A00003001,Darryl Stewart,63,Y,Y,3,MI,Bachelor,Mortgage,Washington,DC
A00000095,Brooks Grizzle,59,Y,Y,6,HI,Bachelor,Mortgage,Reading,MA
A00002750,Casey Hadsell,38,Y,Y,2,LI,High School,Own,Panama City Beach,FL
A00007561,Johnathan Morey,53,N,Y,3,MI,Masters,Mortgage,Louisville,KY
A00000428,Steve Martin,28,Y,Y,4,MI,NA,Mortgage,Glen Burnie,MD
A00004104,Linda Thomas,59,N,Y,6,HI,NA,Rent,Washington,DC
A00005213,Billy Breeding,38,N,Y,2,LI,Bachelor,Own,Manchester,CT
A00003595,Derek Schuster,62,Y,Y,7,HI,Bachelor,Rent,Savannah,GA
A00001248,Helen Gracie,46,N,Y,5,LI,High School,Own,Fayetteville,AR
A00007966,Richard Gish,27,Y,Y,6,LI,PhD,Rent,Nashville,TN
A00003452,Theodore Townsend,25,Y,Y,7,MI,Bachelor,Rent,Anchorage,AK
A00002840,Adele Gonzales,41,Y,N,5,MI,College,Rent,Orange,CA
A00003240,Jean Hyneman,60,Y,Y,5,LI,High School,Mortgage,Savannah,GA
A00005272,Flossie Leleux,55,Y,Y,2,MI,High School,Rent,Panama City,FL
A00000446,Thomas Kirby,42,Y,Y,5,MI,NA,Rent,Arvada,CO
A00005177,Deirdre Bachman,55,N,Y,5,HI,NA,Rent,Nashville,TN
A00005971,Dora Kutner,34,Y,Y,5,LI,High School,Rent,Arvada,CO
A00006304,Lauri Coronel,33,Y,Y,2,HI,PhD,Own,Plymouth,VT
A00006077,Betty Beebe,36,Y,Y,4,MI,MD,Mortgage,Berkeley,CA
A00001986,Frankie Suryan,31,Y,Y,2,LI,PhD,Rent,Deale,MD
A00001646,Jeremy Hathorn,34,Y,Y,7,LI,Bachelor,Own,Louisville,KY
A00001845,Joseph Swearinger,50,N,Y,7,LI,Bachelor,Mortgage,Piedmont,CA
A00005322,Mark White,36,Y,Y,3,LI,High School,Mortgage,Panama City,FL
A00002960,Randall Woolum,55,Y,Y,7,HI,NA,Mortgage,Berkeley,CA
A00000423,Linda Carol,35,Y,N,3,LI,Masters,Own,Montgomery,AL
A00003525,Rhonda Mangan,33,Y,Y,4,HI,Bachelor,Mortgage,Glendale,AZ
A00005305,James Laditka,34,Y,N,5,MI,Bachelor,Mortgage,Vergennes,VT
A00008252,Tony Beausoleil,45,Y,Y,3,HI,Bachelor,Mortgage,Glendale,AZ
A00008982,Kenneth Le,47,Y,Y,4,MI,College,Mortgage,Montgomery,AL
A00007888,Theresa Mathis,30,Y,Y,6,HI,Bachelor,Own,Glendale,AZ
A00005101,Maggie Dunkelberger,57,Y,Y,6,MI,High School,Rent,Savannah,GA
A00007551,Jenny Simmons,45,Y,N,3,LI,NA,Mortgage,Panama City,FL
A00003826,Harland Angelilli,32,Y,Y,7,HI,High School,Mortgage,Glendale,AZ
A00007911,Samuel Garrett,33,Y,Y,6,MI,Bachelor,Rent,Middlebury,VT
A00002659,Elizabeth Saunders,34,Y,Y,3,MI,MD,Rent,Arvada,CO
A00006967,Lora Rowden,62,Y,Y,5,HI,Bachelor,Rent,Arvada,CO
A00001309,Gregorio Swint,63,Y,Y,4,MI,Bachelor,Own,Arvada,CO
A00004815,Janice Reynolds,57,Y,Y,4,MI,MD,Mortgage,Glendale,AZ
A00006058,Edmond Luna,42,Y,Y,7,HI,Bachelor,Mortgage,Louisville,KY
A00007219,James Ford,59,Y,Y,4,MI,Bachelor,Own,Fair Haven,VT
A00000331,Laurie Vinson,27,Y,Y,6,MI,College,Mortgage,Washington,DC
A00003715,Amy Jobst,50,Y,Y,7,LI,College,Own,Lynn Haven,FL
A00004615,Amanda Longsdorf,37,Y,Y,6,LI,Bachelor,Own,Saint Albans City,VT
A00009336,Michael Boyne,51,Y,Y,3,MI,Bachelor,Own,Savannah,GA
A00008158,Arlene Love,26,N,Y,2,MI,Bachelor,Rent,Louisville,KY
A00002384,John Humphrey,41,Y,Y,2,MI,Bachelor,Rent,Anchorage,AK
A00002113,Ronald Pedersen,38,Y,Y,3,LI,Bachelor,Own,Savannah,GA
A00000690,Rae Rosado,31,N,Y,3,HI,High School,Mortgage,Worcester,MA
A00009526,Anita Goble,59,Y,Y,7,LI,Masters,Own,Nashville,TN
A00003791,Christopher Williamson,37,Y,Y,5,HI,Bachelor,Mortgage,Manchester,CT
A00003792,Nicholas Simpson,27,Y,Y,2,MI,Bachelor,Own,Panama City,FL
A00003484,Thomas Lyons,42,Y,N,5,MI,PhD,Own,Anchorage,AK
A00007930,Elizabeth Croteau,62,Y,Y,4,MI,Masters,Rent,Montgomery,AL
A00008203,Amanda Browning,42,N,Y,7,MI,Bachelor,Own,Montgomery,AL
A00006698,William Perryman,47,Y,Y,2,HI,NA,Rent,Peoria,AZ
A00002435,Sean Cather,35,Y,Y,5,LI,Masters,Own,Montgomery,AL
A00007862,Roy Mckenney,54,Y,Y,2,HI,Bachelor,Rent,Montgomery,AL
A00008623,Lee Brown,44,Y,Y,7,HI,Masters,Own,Fort Collins,CO
A00006959,Angel Gruber,36,N,N,5,MI,Bachelor,Own,Hayward,CA
A00006991,Sara Borkowski,37,Y,Y,4,MI,Bachelor,Rent,Oklahoma City,OK
A00001468,Jessica Yu,46,Y,Y,5,LI,NA,Mortgage,Anchorage,AK
A00003781,Tonia Helm,37,Y,Y,3,MI,Bachelor,Rent,Savannah,GA
A00009233,Rosa Harsh,26,Y,Y,6,MI,High School,Own,Montgomery,AL
A00004531,Shawn Miller,54,Y,N,5,LI,Bachelor,Rent,Berkeley,CA
A00005164,Elizabeth Wolff,60,Y,Y,3,MI,MD,Rent,Glendale,AZ
A00002891,Leslie Nail,48,Y,Y,6,HI,College,Rent,Mammoth Lakes,CA
A00006843,Grover Woodring,28,N,Y,3,HI,High School,Own,Aurora,CO
A00003776,Eric Orwig,38,Y,Y,3,HI,College,Own,Nashville,TN
A00002444,Randi Earls,36,Y,Y,6,LI,MD,Rent,Glendale,AZ
A00007433,Ronald Osborn,30,Y,Y,5,LI,Masters,Rent,Arvada,CO
A00007432,Jacob Minichiello,32,N,Y,4,LI,High School,Mortgage,Oklahoma City,OK
A00004316,Peter Nock,49,Y,Y,2,HI,Masters,Mortgage,Glendale,AZ
A00007516,Paula Winchester,41,Y,Y,7,MI,Masters,Own,Savannah,GA
A00005494,Wayne Jackson,41,Y,Y,4,MI,Bachelor,Rent,Arvada,CO
A00000917,Eugene Alcala,50,Y,Y,3,MI,Bachelor,Own,Ione,CA
A00007215,Walter Conner,31,Y,Y,2,HI,Bachelor,Own,Hayward,CA
A00009391,George Oliver,34,Y,Y,3,MI,Masters,Rent,Montgomery,AL
A00000791,Doris Gonzalez,63,Y,Y,2,MI,Bachelor,Rent,Brookline,MA
A00000246,Dennis Rodriquez,38,Y,Y,7,MI,Bachelor,Mortgage,Anchorage,AK
A00007057,Glenn Loe,26,Y,Y,5,LI,NA,Rent,Savannah,GA
A00001319,Jesus Castle,58,Y,Y,5,MI,Bachelor,Own,Oklahoma City,OK
A00006813,Jason Garrett,41,Y,Y,7,LI,High School,Mortgage,Fayetteville,AR
A00008781,Heather Bodak,60,Y,Y,5,HI,NA,Mortgage,Edmond,OK
A00000966,Hosea Hyland,26,Y,Y,2,LI,NA,Own,Hingham,MA
A00000571,Susan Cooney,51,Y,Y,7,MI,High School,Rent,Anchorage,AK
A00006486,Raymond Daves,61,N,Y,6,MI,Bachelor,Own,Oklahoma City,OK
A00004202,Gladys Wilson,44,Y,Y,2,HI,Bachelor,Mortgage,Oakland,CA
A00005782,Matthew Lee,53,Y,Y,7,HI,Bachelor,Own,Louisville,KY
A00005606,Samuel Mart,62,Y,Y,7,LI,High School,Mortgage,Louisville,KY
A00002205,Amy Butler,39,N,Y,6,HI,High School,Own,Westmore,VT
A00005882,Thomas Austin,61,Y,Y,3,HI,College,Own,South Burlington,VT
A00005202,Francis Maddox,28,Y,Y,2,LI,Masters,Mortgage,Fayetteville,AR
A00000240,Ruth Royse,54,Y,Y,3,MI,High School,Own,Fayetteville,AR
A00005381,Erick Wade,53,N,Y,7,MI,High School,Rent,Pleasanton,CA
A00008889,Misty Reynolds,42,Y,Y,6,HI,Bachelor,Mortgage,Tyndall Air Force Base,FL
A00002779,Teresa Hogan,56,Y,Y,6,HI,Bachelor,Rent,Montgomery,AL
A00000071,Kevin Yarbrough,54,Y,Y,5,MI,MD,Rent,Arnold,MD
A00008813,Russell Ito,31,Y,Y,7,HI,PhD,Own,Louisville,KY
A00008253,Christy Berry,38,Y,Y,7,MI,NA,Mortgage,Washington,DC
A00005364,Joseph Rosenow,56,Y,Y,6,LI,MD,Own,Louisville,KY
A00000553,Margaret Williams,56,Y,Y,3,LI,Bachelor,Rent,Quincy,MA
A00005595,Mary Stanton,45,Y,Y,4,HI,Bachelor,Rent,Glendale,AZ
A00008255,John Sequeira,55,Y,Y,4,LI,College,Own,Manchester,CT
A00007029,Janell Small,44,Y,Y,4,MI,High School,Rent,Oakland,CA
A00002077,Everett Johnson,42,Y,Y,2,LI,College,Mortgage,Montgomery,AL
A00001641,Keith Stephens,50,Y,Y,3,HI,Bachelor,Own,Fayetteville,AR
A00004146,Jason Freeman,30,N,Y,6,HI,Masters,Rent,Saint Johnsbury,VT
A00003020,Christina Caudill,40,Y,Y,4,MI,College,Own,Tyngsborough,MA
A00000269,Amanda Murphy,43,Y,Y,3,LI,Bachelor,Mortgage,Edgewater,MD
A00006824,Donna Tesoriero,44,N,Y,2,MI,Bachelor,Own,Louisville,KY
A00002472,Ronda Fluegge,36,Y,Y,2,LI,Bachelor,Own,Glendale,AZ
A00002147,Hugo Akins,37,Y,Y,5,HI,Masters,Mortgage,Manchester,CT
A00003699,Timothy Buchan,50,Y,Y,2,MI,Masters,Own,Washington,DC
A00007266,James Clayton,41,Y,Y,3,MI,Bachelor,Own,Aurora,CO
A00001944,Jon Williams,44,Y,Y,4,MI,Bachelor,Rent,Youngstown,FL
A00003066,Richard Eggleston,44,Y,Y,5,HI,PhD,Rent,Fall River,MA
A00007718,Susan Nutting,54,Y,Y,7,MI,High School,Mortgage,Oak Bluffs,MA
A00007327,Douglas Vargas,46,Y,N,7,LI,Bachelor,Mortgage,Arvada,CO
A00006605,Debra Parrish,57,Y,Y,3,HI,College,Mortgage,Arnold,MD
A00003470,Sara Stanbaugh,36,Y,Y,4,HI,College,Rent,Nashville,TN
A00009075,Brian Brown,43,Y,Y,6,MI,Masters,Mortgage,Fayetteville,AR
A00000930,Gloria Straton,31,Y,Y,4,MI,High School,Own,Nashville,TN
A00001163,Terry Estes,60,Y,Y,5,MI,NA,Rent,Washington,DC
A00003924,Jessie Williams,43,N,Y,4,HI,College,Mortgage,Olivehurst,CA
A00007893,Debra Taylor,45,N,Y,6,MI,High School,Mortgage,Panama City,FL
A00009334,Martha Toms,26,Y,Y,5,LI,Bachelor,Mortgage,Glendale,AZ
A00003110,Robert Hermanson,43,N,Y,7,HI,College,Rent,Manchester,CT
A00002287,Sean Baldwin,64,Y,Y,2,HI,High School,Rent,Anchorage,AK
A00000949,Jeffrey James,64,Y,Y,7,MI,High School,Mortgage,Fayetteville,AR
A00009530,Calvin Howell,54,Y,Y,7,MI,Bachelor,Own,Fayetteville,AR
A00002575,Brenda Eddins,51,Y,Y,5,MI,Masters,Mortgage,Arvada,CO
A00003475,Marilyn Egan,39,N,Y,7,MI,Bachelor,Mortgage,Fayetteville,AR
A00009315,John Davenport,60,Y,Y,6,LI,Bachelor,Mortgage,Goodlettsville,TN
A00000693,John Leberte,37,Y,Y,7,MI,High School,Mortgage,Arvada,CO
A00002291,April Bell,55,Y,Y,7,HI,Bachelor,Mortgage,Fayetteville,AR
A00002723,Sharon Butler,30,Y,Y,6,LI,High School,Own,Sebastopol,CA
A00000894,Tara Curran,29,Y,Y,6,MI,High School,Rent,Annapolis,MD
A00006225,Corine Bergquist,52,Y,Y,6,MI,Bachelor,Rent,Anchorage,AK
A00008177,Stephanie Welch,36,N,Y,2,MI,Bachelor,Rent,Oklahoma City,OK
A00002470,Gregory Tuttle,64,Y,Y,6,LI,High School,Rent,Pasadena,MD
A00000702,Marilyn Bowling,56,Y,Y,5,LI,College,Rent,Fayetteville,AR
A00005617,David Pennington,55,Y,Y,6,HI,PhD,Mortgage,McCrory,AR
A00006219,Jeremy Phillips,47,Y,Y,2,MI,Bachelor,Rent,Oklahoma City,OK
A00007084,Barbara Harness,62,N,Y,4,MI,Bachelor,Own,Pasadena,MD
A00002635,Erica Revels,60,Y,Y,4,MI,High School,Mortgage,Edmond,OK
A00000982,Julie Hoover,27,Y,Y,5,MI,Bachelor,Mortgage,Severn,MD
A00007869,Frances Hall,64,N,Y,2,MI,High School,Rent,Fremont,CA
A00004121,Brenda Solomon,54,Y,Y,5,MI,Bachelor,Mortgage,Manchester,CT
A00000219,Raul Kilgallon,41,Y,Y,4,MI,Bachelor,Rent,Panama City,FL
A00001415,Ruth Elder,31,N,N,3,MI,Bachelor,Own,Manchester,CT
A00002849,Myra Nunnally,28,Y,Y,7,MI,NA,Own,Anchorage,AK
A00005566,Sherry Nunez,38,Y,N,6,MI,MD,Mortgage,Glen Burnie,MD
A00009610,Barry Telschow,47,Y,Y,7,MI,High School,Rent,Pasadena,MD
A00002599,Charles Smith,49,N,Y,6,HI,High School,Rent,Glendale,AZ
A00009962,Mary Roscoe,28,N,N,6,HI,Bachelor,Mortgage,Fayetteville,AR
A00005761,Ellen Delarosa,35,N,Y,4,LI,NA,Rent,Savannah,GA
A00001050,Maria Dahlheimer,30,Y,Y,6,HI,Bachelor,Mortgage,Midwest City,OK
A00009543,Fredda Parsons,58,Y,Y,3,HI,MD,Rent,Oklahoma City,OK
A00000956,Mary Cotton,51,Y,Y,2,MI,High School,Rent,Glendale,AZ
A00005542,Sarah Clermont,37,Y,Y,6,LI,College,Rent,Fayetteville,AR
A00006293,Joseph White,29,Y,Y,5,LI,High School,Rent,Washington,DC
A00005109,Arthur Herman,43,Y,Y,3,MI,MD,Own,Glendale,AZ
A00003521,Monica Handley,44,N,Y,5,MI,NA,Mortgage,Fayetteville,AR
A00000852,Dorothy Balch,61,Y,Y,3,LI,Bachelor,Own,Woodford,VT
A00005957,Christine Gongalves,61,Y,Y,3,MI,Masters,Rent,Savannah,GA
A00008627,John Cook,59,Y,Y,5,HI,MD,Mortgage,Arvada,CO
A00002697,Wayne Osborn,64,Y,Y,3,LI,Bachelor,Rent,Glendale,AZ
A00000580,Hattie Diaz,34,Y,Y,7,HI,NA,Rent,Lynn Haven,FL
A00001942,Jackie Rowan,42,Y,Y,2,LI,NA,Own,Glendale,AZ
A00007535,Mikki Miosky,39,Y,Y,3,MI,Bachelor,Mortgage,Severn,MD
A00007788,Tracey Miner,39,N,Y,2,HI,College,Own,Anchorage,AK
A00008442,William Thomas,35,Y,Y,5,MI,Masters,Mortgage,Plantation,KY
A00004522,Donna Thompson,26,Y,N,5,HI,Bachelor,Own,Fayetteville,AR
A00009778,John Stone,36,Y,Y,4,MI,Masters,Own,Del City,OK
A00004778,James Allen,36,Y,Y,4,LI,Bachelor,Rent,Burke,VT
A00009623,Ruth Calhoun,25,Y,Y,5,LI,Masters,Rent,Washington,DC
A00002374,Ruth Viator,42,N,Y,5,HI,High School,Mortgage,Annapolis,MD
A00009088,Lisa Miller,34,N,Y,6,MI,Masters,Own,Washington,DC
A00003338,Bennett Vinson,38,N,Y,4,HI,PhD,Own,Savannah,GA
A00000798,Ashley Fulkerson,28,Y,Y,5,MI,Bachelor,Rent,Fayetteville,AR
A00007198,Guy Bouchard,35,Y,N,4,LI,Masters,Rent,Monte Rio,CA
A00009294,Timothy Rizzo,26,Y,Y,6,MI,High School,Rent,Middleborough,MA
A00007618,Sammy Curran,41,Y,Y,4,LI,College,Rent,Panama City,FL
A00009190,Jennifer Snelgrove,54,Y,Y,5,LI,Bachelor,Own,Washington,DC
A00001240,Jerald Greenhouse,34,Y,Y,7,LI,College,Mortgage,Norman,OK
A00002798,David Rogers,62,Y,Y,3,MI,Bachelor,Rent,Montgomery,AL
A00004456,Lisa Hanson,35,Y,Y,4,MI,Bachelor,Mortgage,Louisville,KY
A00003536,Gloria Davis,30,Y,Y,3,MI,Masters,Mortgage,Arvada,CO
A00007463,James Miles,34,Y,Y,4,HI,Bachelor,Mortgage,Nashville,TN
A00004338,Courtney Mills,44,Y,Y,3,MI,PhD,Rent,Saint Albans City,VT
A00005068,Bernice Hall,45,N,Y,7,MI,Bachelor,Mortgage,Berkeley,CA
A00007983,Felicita Mayes,60,Y,Y,6,MI,NA,Rent,Fayetteville,AR
A00000599,Christian Carp,36,Y,Y,6,MI,Bachelor,Rent,Anchorage,AK
A00000494,Lillie Kenny,62,N,Y,5,MI,Bachelor,Mortgage,Fayetteville,AR
A00008411,Charles Gaines,56,Y,Y,6,HI,Bachelor,Mortgage,Glendale,AZ
A00008478,Maria Krajcer,52,Y,Y,5,MI,Bachelor,Rent,Nashville,TN
A00009282,Larry Reyes,36,N,Y,6,HI,Bachelor,Mortgage,Panama City,FL
A00009423,Kathleen Oconnor,34,Y,Y,6,MI,Bachelor,Own,Oklahoma City,OK
A00004235,Karen Mcclain,46,Y,Y,5,MI,NA,Mortgage,Essex,VT
A00009988,Deborah Foster,50,Y,Y,7,MI,College,Mortgage,Arvada,CO
A00001238,Terry Boston,28,Y,Y,4,MI,Bachelor,Mortgage,Bourne,MA
A00002580,Debra Smith,46,Y,Y,7,LI,College,Mortgage,Fayetteville,AR
A00006237,Frank Walk,30,Y,Y,6,LI,Bachelor,Own,Savannah,GA
A00006042,Jacqueline Huether,58,N,Y,3,MI,Bachelor,Mortgage,Louisville,KY
A00008559,Alice Murphy,49,N,Y,3,MI,High School,Rent,Glendale,AZ
A00003257,Marie Collins,31,Y,Y,3,MI,High School,Own,Burlington,VT
A00002296,Nancy Crawford,25,N,Y,7,LI,High School,Own,Anchorage,AK
A00000682,William Nystrom,48,N,Y,7,MI,College,Mortgage,Severn,MD
A00007320,Alton Bradford,50,Y,Y,7,MI,High School,Rent,Washington,DC
A00006269,Lorraine Perry,42,N,Y,2,LI,High School,Mortgage,Oklahoma City,OK
A00005839,Michelle Conn,54,Y,Y,3,MI,Bachelor,Own,Farmington,AR
A00002081,Ralph Liu,62,Y,Y,5,HI,MD,Own,Montgomery,AL
A00005110,Janet Gietz,35,Y,Y,6,LI,High School,Mortgage,Nashville,TN
A00008617,Mary Landis,37,Y,Y,5,MI,Bachelor,Mortgage,Fayetteville,AR
A00001227,Kim Cope,46,Y,Y,7,MI,Bachelor,Rent,Nashville,TN
A00006352,George Currie,58,Y,Y,5,MI,College,Own,Gibson Island,MD
A00000286,Terri Gonsalez,59,Y,Y,2,LI,High School,Own,Louisville,KY
A00006283,Albert Wilkie,62,Y,Y,5,MI,PhD,Rent,Pittsfield,MA
A00005880,Tony Crawley,62,N,Y,5,HI,High School,Rent,Montgomery,AL
A00004452,Bobbie Wampler,31,Y,Y,2,LI,High School,Rent,Nashville,TN
A00007435,Kimberly Harder,29,N,Y,7,HI,High School,Mortgage,Anchorage,AK
A00001863,Nancy Mason,36,Y,Y,2,LI,MD,Own,San Leandro,CA
A00007578,Lowell Contreras,30,Y,Y,2,MI,Bachelor,Own,Louisville,KY
A00008206,Riva Hunter,55,N,Y,2,HI,MD,Rent,Washington,DC
A00005562,Carl Morgan,62,Y,Y,4,LI,Masters,Mortgage,Danville,VT
A00008235,Joseph Smith,31,Y,Y,6,HI,Bachelor,Mortgage,Nashville,TN
A00006841,Amy Blakeman,38,Y,Y,3,MI,Bachelor,Rent,Louisville,KY
A00003219,Maria Burney,40,Y,Y,6,LI,Bachelor,Own,Savannah,GA
A00008783,Paul Carl,50,N,N,5,LI,High School,Mortgage,Hartford,VT
A00008630,Ellen Cheung,47,Y,Y,6,LI,NA,Own,Manchester,CT
A00006147,Joseph White,53,Y,Y,4,HI,High School,Mortgage,Nashville,TN
A00005986,Marion Obrien,28,Y,Y,2,MI,Bachelor,Mortgage,,VT
A00001011,Aretha Ware,62,N,Y,2,LI,High School,Rent,Glendale,AZ
A00008540,Kevin Ratliff,63,Y,Y,6,LI,Bachelor,Mortgage,Wakefield,MA
A00001438,Alma Justice,25,Y,N,6,MI,Bachelor,Mortgage,Arvada,CO
A00004273,Jerry Olsen,36,Y,Y,4,HI,Bachelor,Rent,Montgomery,AL
A00002191,Pat Menzel,30,Y,Y,4,MI,NA,Mortgage,Norman,OK
A00000421,Michael Johnson,44,Y,Y,6,HI,Bachelor,Mortgage,Waltham,MA
A00007474,Crystal Williams,26,Y,Y,2,LI,College,Mortgage,Manchester,CT
A00003091,Nell Suniga,46,Y,Y,3,MI,High School,Rent,Fort Collins,CO
A00002814,Kenneth Clemmons,55,Y,Y,6,MI,High School,Rent,Louisville,KY
A00008820,Lela Clark,30,Y,Y,7,MI,Bachelor,Mortgage,Oakland,CA
A00003284,Cynthia Morin,56,Y,Y,2,MI,High School,Rent,Pasadena,MD
A00008591,Lance Kher,42,Y,Y,7,MI,Bachelor,Mortgage,Moore,OK
A00009382,Anita Granado,32,Y,Y,6,LI,MD,Mortgage,Edmond,OK
A00004378,Erica Neidich,54,N,Y,7,MI,College,Own,Panama City,FL
A00005335,Margaret Pascua,44,Y,Y,3,MI,High School,Own,Franklin,VT
A00003127,Glenn Mckelvey,33,Y,N,7,MI,High School,Own,Louisville,KY
A00004777,Judy Callaway,47,Y,Y,7,LI,Bachelor,Rent,Port Charlotte,FL
A00009689,Carlton Mccalla,31,Y,Y,3,HI,Bachelor,Own,Fayetteville,AR
A00008119,Randall Thompson,55,Y,Y,2,LI,NA,Rent,Fall River,MA
A00007102,Stephanie Honeycutt,50,N,Y,2,MI,Bachelor,Own,Washington,DC
A00004091,Chester Barnard,25,Y,Y,5,LI,High School,Rent,Savannah,GA
A00006331,Angelia Nettles,57,Y,Y,3,MI,Bachelor,Rent,Fayetteville,AR
A00009698,Jo Shepard,51,Y,Y,6,MI,Bachelor,Own,Hayward,CA
A00001364,Esther Bigham,55,Y,N,5,MI,Bachelor,Mortgage,Glen Burnie,MD
A00004093,Pam Stover,34,Y,Y,3,MI,Masters,Rent,Whitmore,CA
A00005969,Ernest Cook,30,Y,Y,6,HI,MD,Mortgage,Ardmore,OK
A00006031,Tammy Poston,58,Y,Y,3,HI,College,Mortgage,Glendale,AZ
A00004094,Frances Deluca,64,Y,Y,3,MI,Bachelor,Rent,Manchester,CT
A00004373,Carmen Brown,64,Y,Y,5,LI,Bachelor,Mortgage,Panama City,FL
A00001682,Charles Ayala,35,Y,Y,3,HI,High School,Mortgage,Pasadena,MD
A00000201,Anne Powers,37,Y,Y,6,MI,College,Own,Panama City,FL
A00006591,Gloria Ollis,51,Y,Y,6,LI,Masters,Own,Panama City Beach,FL
A00002620,Tom Foster,63,Y,Y,3,LI,College,Own,Anchorage,AK
A00001315,Jenny Flory,44,Y,N,2,MI,NA,Own,Anchorage,AK
A00009747,Adam Petersen,26,Y,Y,5,MI,High School,Mortgage,Panama City,FL
A00004013,Kenneth Adams,64,Y,Y,5,HI,Bachelor,Own,Montgomery,AL
A00004518,Charlene Lopez,56,Y,Y,6,HI,Bachelor,Rent,Nashville,TN
A00001988,Michelle Thomas,64,Y,Y,2,LI,NA,Rent,Washington,DC
A00009828,William Archibald,49,Y,N,7,MI,Bachelor,Rent,Alameda,CA
A00006222,Cindy Sartin,31,N,Y,7,HI,Bachelor,Rent,Fayetteville,AR
